epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,3388.91,1.59054,0.93575,1.22672,0.574,0.42649,0.43032,0.24956,1.5078,0.89644,1.21547,0.008548,0.008548,0.008548
24,3509.73,1.57569,0.90988,1.21298,0.64986,0.4152,0.46524,0.27357,1.4812,0.86676,1.20072,0.008482,0.008482,0.008482
25,3630.85,1.55406,0.89943,1.2075,0.65024,0.40674,0.46344,0.2658,1.48687,0.87311,1.2007,0.008416,0.008416,0.008416
26,3751.97,1.53487,0.88378,1.19829,0.68333,0.42831,0.48313,0.28311,1.47231,0.89082,1.19336,0.00835,0.00835,0.00835
27,3873.32,1.52811,0.88447,1.19351,0.6637,0.40481,0.47798,0.28635,1.47831,0.84464,1.19727,0.008284,0.008284,0.008284
28,3994.34,1.51518,0.86985,1.19063,0.66115,0.43619,0.49005,0.29026,1.43746,0.8339,1.18015,0.008218,0.008218,0.008218
29,4115.18,1.50111,0.85909,1.17906,0.67684,0.44005,0.48734,0.28951,1.4258,0.82584,1.17176,0.008152,0.008152,0.008152
30,4237,1.48855,0.84904,1.17559,0.68561,0.43714,0.48748,0.29115,1.41862,0.81202,1.17188,0.008086,0.008086,0.008086
31,4358.57,1.47755,0.83828,1.16372,0.66446,0.47132,0.50995,0.30672,1.42728,0.80472,1.16884,0.00802,0.00802,0.00802
32,4479.93,1.46302,0.8297,1.15921,0.66827,0.4576,0.51098,0.3121,1.39286,0.79348,1.15947,0.007954,0.007954,0.007954
33,4601.2,1.45446,0.82158,1.15805,0.65245,0.46592,0.51055,0.30709,1.39855,0.78747,1.15883,0.007888,0.007888,0.007888
34,4722.44,1.44441,0.81695,1.15761,0.69713,0.44294,0.51557,0.31309,1.37765,0.7842,1.15256,0.007822,0.007822,0.007822
35,4843.62,1.43718,0.80907,1.15343,0.68727,0.47563,0.52528,0.31796,1.38449,0.77565,1.15435,0.007756,0.007756,0.007756
36,4964.55,1.4338,0.80133,1.14733,0.68704,0.46437,0.53234,0.32431,1.37671,0.78421,1.14641,0.00769,0.00769,0.00769
37,5085.7,1.4175,0.79986,1.14234,0.69284,0.48529,0.53313,0.32383,1.36834,0.76341,1.14477,0.007624,0.007624,0.007624
38,5206.88,1.40892,0.78583,1.1315,0.7364,0.47471,0.53675,0.32921,1.36728,0.76967,1.14529,0.007558,0.007558,0.007558
39,5327.83,1.40181,0.78485,1.13486,0.72719,0.46575,0.52982,0.32665,1.35264,0.75973,1.14003,0.007492,0.007492,0.007492
40,5448.63,1.39865,0.77864,1.13054,0.72888,0.46696,0.5438,0.3296,1.35881,0.74542,1.12933,0.007426,0.007426,0.007426
41,5569.73,1.38727,0.76503,1.1237,0.70723,0.49777,0.55922,0.34375,1.35103,0.74203,1.13165,0.00736,0.00736,0.00736
42,5691.05,1.38444,0.76027,1.12605,0.70781,0.51055,0.55321,0.34331,1.32401,0.72442,1.12405,0.007294,0.007294,0.007294
43,5812.3,1.38098,0.76863,1.12573,0.68724,0.50997,0.55371,0.34343,1.31443,0.73268,1.12103,0.007228,0.007228,0.007228
44,5933.69,1.36565,0.74698,1.1171,0.7056,0.51462,0.56617,0.34641,1.33277,0.72725,1.12442,0.007162,0.007162,0.007162
45,6055.07,1.36627,0.74634,1.11679,0.70851,0.49272,0.5533,0.34058,1.3127,0.72717,1.11934,0.007096,0.007096,0.007096
46,6176.42,1.36043,0.74877,1.11586,0.69398,0.50832,0.55843,0.34832,1.32108,0.72376,1.12192,0.00703,0.00703,0.00703
47,6298.01,1.3493,0.73798,1.11335,0.72192,0.50402,0.5582,0.34853,1.3101,0.72727,1.11789,0.006964,0.006964,0.006964
48,6419.21,1.33435,0.73099,1.10754,0.73123,0.51926,0.56648,0.35008,1.31487,0.71705,1.11934,0.006898,0.006898,0.006898
49,6540.59,1.33699,0.73055,1.10606,0.74886,0.5134,0.57935,0.35584,1.29473,0.71397,1.1125,0.006832,0.006832,0.006832
50,6662.06,1.32383,0.72399,1.10449,0.71843,0.51423,0.57429,0.35646,1.28675,0.6977,1.10822,0.006766,0.006766,0.006766
51,6783.64,1.33326,0.72748,1.09711,0.78857,0.49495,0.57581,0.36032,1.28571,0.70429,1.11046,0.0067,0.0067,0.0067
52,6904.56,1.31987,0.71416,1.09279,0.72128,0.52582,0.5759,0.35972,1.28688,0.69417,1.10493,0.006634,0.006634,0.006634
53,7027.06,1.31437,0.70984,1.09006,0.73902,0.49684,0.57069,0.35743,1.28705,0.69531,1.10655,0.006568,0.006568,0.006568
54,7149.03,1.31223,0.71196,1.09083,0.72764,0.50556,0.57481,0.35709,1.27573,0.70176,1.10285,0.006502,0.006502,0.006502
55,7270.32,1.31489,0.71251,1.09686,0.75272,0.51247,0.58407,0.36347,1.26669,0.67948,1.1005,0.006436,0.006436,0.006436
56,7392.02,1.30469,0.70692,1.09086,0.7632,0.51551,0.58198,0.37087,1.26472,0.6856,1.09803,0.00637,0.00637,0.00637
57,7513.73,1.30212,0.701,1.08816,0.74868,0.53062,0.5939,0.37551,1.2689,0.67438,1.09802,0.006304,0.006304,0.006304
58,7634.97,1.30394,0.70174,1.08534,0.75467,0.52809,0.59921,0.37778,1.26018,0.67279,1.09635,0.006238,0.006238,0.006238
59,7756.48,1.28436,0.68996,1.07899,0.77292,0.53886,0.60604,0.3806,1.25677,0.67012,1.09245,0.006172,0.006172,0.006172
60,7877.8,1.28285,0.68521,1.07716,0.7602,0.53175,0.60741,0.38452,1.25936,0.66475,1.0912,0.006106,0.006106,0.006106
61,7998.85,1.28531,0.68578,1.07704,0.79013,0.53614,0.60727,0.38394,1.24673,0.66537,1.08552,0.00604,0.00604,0.00604
62,8119.99,1.27492,0.68087,1.07063,0.73117,0.53592,0.60752,0.38434,1.24133,0.66094,1.08039,0.005974,0.005974,0.005974
63,8241.19,1.27192,0.68036,1.06823,0.72634,0.56648,0.61451,0.38707,1.24858,0.66901,1.08569,0.005908,0.005908,0.005908
64,8362.33,1.28254,0.68503,1.07072,0.77164,0.51853,0.60814,0.38359,1.24133,0.66638,1.07946,0.005842,0.005842,0.005842
65,8483.82,1.27445,0.68169,1.06915,0.77702,0.52237,0.60329,0.38338,1.24186,0.66307,1.07906,0.005776,0.005776,0.005776
66,8605.38,1.27028,0.68173,1.06969,0.76634,0.53178,0.61363,0.38872,1.24226,0.65765,1.07982,0.00571,0.00571,0.00571
67,8726.72,1.26207,0.67358,1.06098,0.75693,0.55915,0.61241,0.38665,1.23624,0.65391,1.07488,0.005644,0.005644,0.005644
68,8848.54,1.26509,0.67379,1.06065,0.77784,0.54035,0.6187,0.39593,1.23074,0.65485,1.07414,0.005578,0.005578,0.005578
69,8970.04,1.25312,0.66872,1.05735,0.76229,0.53744,0.61015,0.39031,1.22649,0.65075,1.07336,0.005512,0.005512,0.005512
70,9090.9,1.26371,0.66931,1.06413,0.75689,0.54638,0.61732,0.39515,1.22968,0.64369,1.07467,0.005446,0.005446,0.005446
71,9211.58,1.2483,0.66217,1.05578,0.78614,0.5534,0.62821,0.40114,1.22673,0.64504,1.07062,0.00538,0.00538,0.00538
72,9332.89,1.24682,0.66523,1.05206,0.7704,0.54876,0.61723,0.39407,1.22745,0.65067,1.0712,0.005314,0.005314,0.005314
73,9453.8,1.23939,0.65713,1.04968,0.75355,0.55691,0.62466,0.39953,1.22407,0.64146,1.06885,0.005248,0.005248,0.005248
74,9575.1,1.2421,0.6583,1.04649,0.77843,0.54763,0.6186,0.3975,1.20979,0.64241,1.06301,0.005182,0.005182,0.005182
75,9695.77,1.23535,0.65315,1.0492,0.74101,0.57399,0.6253,0.4029,1.21759,0.63797,1.06821,0.005116,0.005116,0.005116
76,9816.51,1.22876,0.65522,1.04826,0.7706,0.55548,0.62416,0.39596,1.21669,0.64261,1.06935,0.00505,0.00505,0.00505
77,9937.49,1.23254,0.65061,1.04511,0.75709,0.56496,0.62783,0.3985,1.21127,0.63661,1.06235,0.004984,0.004984,0.004984
78,10058.3,1.23373,0.64939,1.04315,0.79573,0.5475,0.63232,0.40497,1.20071,0.63609,1.05868,0.004918,0.004918,0.004918
79,10179.3,1.22341,0.65062,1.04325,0.75768,0.5677,0.6284,0.40257,1.21369,0.63604,1.06599,0.004852,0.004852,0.004852
80,10300.3,1.21803,0.64427,1.03845,0.76634,0.57814,0.63611,0.40948,1.21228,0.63322,1.06262,0.004786,0.004786,0.004786
81,10421.4,1.2075,0.64026,1.04022,0.78228,0.58716,0.63864,0.40867,1.20109,0.63281,1.05859,0.00472,0.00472,0.00472
82,10542.8,1.20813,0.6411,1.04005,0.77145,0.56487,0.62203,0.39772,1.20478,0.64637,1.06222,0.004654,0.004654,0.004654
83,10664.1,1.21445,0.63819,1.03451,0.78247,0.56548,0.63477,0.40634,1.20276,0.62892,1.06082,0.004588,0.004588,0.004588
84,10785.3,1.20033,0.63431,1.02428,0.75947,0.57189,0.62662,0.39713,1.19588,0.63066,1.05977,0.004522,0.004522,0.004522
85,10906.1,1.20439,0.63001,1.03329,0.77498,0.57054,0.63988,0.41132,1.19417,0.62591,1.05963,0.004456,0.004456,0.004456
86,11027.4,1.2026,0.62639,1.03763,0.75292,0.58342,0.63542,0.40738,1.19932,0.6232,1.05843,0.00439,0.00439,0.00439
87,11148.3,1.19657,0.62775,1.03248,0.80333,0.55771,0.6344,0.40399,1.20078,0.62795,1.05898,0.004324,0.004324,0.004324
88,11269.7,1.1943,0.62419,1.02731,0.77348,0.58665,0.64127,0.40132,1.19577,0.62376,1.05463,0.004258,0.004258,0.004258
89,11390.9,1.19148,0.62279,1.0325,0.77323,0.59121,0.63935,0.41109,1.18844,0.62402,1.05267,0.004192,0.004192,0.004192
90,11511.8,1.18814,0.62193,1.02519,0.7532,0.58578,0.63469,0.4075,1.1912,0.62196,1.05558,0.004126,0.004126,0.004126
91,11632.6,1.18148,0.61798,1.02519,0.77186,0.58159,0.64507,0.41502,1.19084,0.6144,1.0539,0.00406,0.00406,0.00406
92,11754.1,1.17966,0.61574,1.02108,0.78038,0.58286,0.64535,0.41257,1.1848,0.61462,1.04897,0.003994,0.003994,0.003994
93,11875,1.17574,0.61837,1.02402,0.80555,0.57923,0.65155,0.42051,1.17542,0.60709,1.04629,0.003928,0.003928,0.003928
94,11995.8,1.16625,0.61271,1.02149,0.76689,0.57922,0.64458,0.41765,1.1743,0.60873,1.04508,0.003862,0.003862,0.003862
95,12117.1,1.17231,0.61204,1.02435,0.77633,0.58814,0.65082,0.41689,1.18241,0.60908,1.0498,0.003796,0.003796,0.003796
96,12238.5,1.16822,0.61027,1.02189,0.79426,0.59092,0.65816,0.42257,1.17253,0.60333,1.04626,0.00373,0.00373,0.00373
97,12359.8,1.16979,0.60928,1.01484,0.80083,0.58109,0.65374,0.42067,1.17344,0.60566,1.04703,0.003664,0.003664,0.003664
98,12481.6,1.16064,0.60775,1.01715,0.79339,0.59446,0.65892,0.42836,1.16931,0.59998,1.0442,0.003598,0.003598,0.003598
99,12602.7,1.15462,0.60312,1.0168,0.77753,0.59058,0.65107,0.42256,1.17315,0.60509,1.0478,0.003532,0.003532,0.003532
100,12723.9,1.1589,0.60157,1.01788,0.78815,0.59921,0.66107,0.42434,1.17344,0.5997,1.04818,0.003466,0.003466,0.003466
101,12930.3,1.15282,0.59666,1.01595,0.78689,0.57998,0.65717,0.42654,1.17266,0.60193,1.04647,0.0034,0.0034,0.0034
102,13104.8,1.14485,0.59253,1.01216,0.77879,0.59781,0.65719,0.42586,1.16688,0.59615,1.0443,0.003334,0.003334,0.003334
103,13252.2,1.14876,0.59683,1.01041,0.8071,0.58027,0.65523,0.42184,1.1674,0.59754,1.044,0.003268,0.003268,0.003268
104,13479.1,1.14684,0.59483,1.00899,0.75958,0.59804,0.66141,0.42871,1.16235,0.5953,1.04211,0.003202,0.003202,0.003202
105,13600.4,1.13136,0.5921,1.00359,0.76524,0.60195,0.65578,0.4254,1.16283,0.59454,1.03951,0.003136,0.003136,0.003136
106,13721.3,1.14416,0.59306,1.00911,0.77101,0.59719,0.66376,0.43047,1.16151,0.59162,1.04016,0.00307,0.00307,0.00307
107,13842.4,1.13308,0.58587,1.00647,0.77647,0.60093,0.65852,0.42796,1.15487,0.59309,1.03752,0.003004,0.003004,0.003004
108,14066.4,1.12324,0.58314,1.00405,0.78551,0.60203,0.66396,0.43079,1.1615,0.59027,1.04252,0.002938,0.002938,0.002938
109,14323.8,1.1249,0.58478,0.99957,0.77208,0.60457,0.66512,0.42844,1.15361,0.59027,1.03855,0.002872,0.002872,0.002872
110,14579.4,1.12055,0.58385,0.99827,0.80198,0.58858,0.66803,0.43464,1.15494,0.58701,1.0381,0.002806,0.002806,0.002806
111,14833.4,1.12076,0.58016,0.99751,0.7796,0.60481,0.6668,0.42983,1.15732,0.5902,1.03744,0.00274,0.00274,0.00274
112,15012.1,1.12584,0.58494,1.00124,0.76848,0.60714,0.66546,0.4277,1.15381,0.5905,1.037,0.002674,0.002674,0.002674
113,15134.4,1.11661,0.57509,0.99899,0.79645,0.60857,0.6708,0.4373,1.15048,0.58714,1.03756,0.002608,0.002608,0.002608
114,15256.7,1.11759,0.57882,0.99963,0.79991,0.60939,0.67177,0.43425,1.15659,0.58669,1.03679,0.002542,0.002542,0.002542
115,15385.3,1.12352,0.57769,0.99993,0.7785,0.60101,0.66775,0.43145,1.15373,0.58693,1.03402,0.002476,0.002476,0.002476
116,15529.4,1.10839,0.57875,0.99088,0.80177,0.59289,0.66186,0.42896,1.1461,0.58526,1.03211,0.00241,0.00241,0.00241
117,15650.3,1.11145,0.57227,0.99208,0.80468,0.60576,0.67449,0.43534,1.14624,0.58159,1.03211,0.002344,0.002344,0.002344
118,15771.5,1.10602,0.57009,0.99341,0.78927,0.61722,0.67252,0.43422,1.14685,0.57907,1.0349,0.002278,0.002278,0.002278
119,15892.6,1.10278,0.57139,0.9927,0.79479,0.62095,0.67978,0.44038,1.14909,0.58354,1.03591,0.002212,0.002212,0.002212
120,16013.4,1.09769,0.56325,0.9951,0.776,0.62722,0.67275,0.43507,1.14235,0.58004,1.03257,0.002146,0.002146,0.002146
121,16134.3,1.10014,0.56941,0.99093,0.8146,0.60599,0.67414,0.4355,1.1464,0.58373,1.03305,0.00208,0.00208,0.00208
122,16255.2,1.09405,0.56413,0.98939,0.77996,0.62578,0.68244,0.44088,1.14727,0.57954,1.03297,0.002014,0.002014,0.002014
123,16376,1.09864,0.56331,0.98619,0.79999,0.62239,0.67992,0.43824,1.14389,0.58198,1.03147,0.001948,0.001948,0.001948
124,16497.1,1.08441,0.56215,0.9873,0.80873,0.60899,0.68006,0.43456,1.14353,0.5793,1.03338,0.001882,0.001882,0.001882
125,16618.1,1.09217,0.56427,0.98908,0.7864,0.61795,0.67705,0.43854,1.14239,0.57597,1.03047,0.001816,0.001816,0.001816
126,16739.4,1.08329,0.56333,0.98208,0.81349,0.61726,0.6794,0.44164,1.13752,0.5735,1.02822,0.00175,0.00175,0.00175
127,16860.4,1.08027,0.5581,0.98061,0.80275,0.61775,0.68108,0.44074,1.13828,0.57526,1.0306,0.001684,0.001684,0.001684
128,16981.9,1.08185,0.55731,0.97914,0.78765,0.62853,0.68101,0.44481,1.13911,0.57225,1.03154,0.001618,0.001618,0.001618
129,17102.9,1.0783,0.5557,0.98191,0.80184,0.61888,0.68496,0.44752,1.13425,0.57156,1.03027,0.001552,0.001552,0.001552
130,17223.9,1.07752,0.55032,0.98157,0.7965,0.62547,0.68506,0.44515,1.1342,0.57291,1.03133,0.001486,0.001486,0.001486
131,17344.9,1.07085,0.55207,0.98177,0.80425,0.61569,0.68256,0.44654,1.13512,0.57073,1.02938,0.00142,0.00142,0.00142
132,17466.1,1.06116,0.54671,0.97328,0.79779,0.61676,0.68348,0.44661,1.13329,0.56749,1.02973,0.001354,0.001354,0.001354
133,17587.3,1.06621,0.5478,0.97802,0.82607,0.62172,0.69084,0.44912,1.1324,0.56785,1.02987,0.001288,0.001288,0.001288
134,17708.2,1.0624,0.5464,0.97439,0.81833,0.61211,0.68737,0.44691,1.13357,0.56795,1.02952,0.001222,0.001222,0.001222
135,17829,1.06539,0.54791,0.97494,0.8128,0.61371,0.69098,0.44761,1.1361,0.567,1.03061,0.001156,0.001156,0.001156
136,17950,1.06266,0.54581,0.9698,0.79991,0.63014,0.68982,0.44814,1.13276,0.56721,1.02883,0.00109,0.00109,0.00109
137,18070.8,1.05685,0.54246,0.97244,0.81062,0.6205,0.68601,0.44707,1.1302,0.56735,1.02835,0.001024,0.001024,0.001024
138,18191.6,1.0482,0.54001,0.97341,0.79803,0.61947,0.68502,0.44691,1.12884,0.56709,1.02861,0.000958,0.000958,0.000958
139,18312.4,1.06129,0.54434,0.97453,0.80478,0.61479,0.68536,0.44583,1.13,0.56662,1.0282,0.000892,0.000892,0.000892
140,18435.7,1.04414,0.53652,0.97147,0.80586,0.6172,0.68958,0.45031,1.12721,0.5644,1.02665,0.000826,0.000826,0.000826
141,18564.8,1.04399,0.54071,0.96671,0.78176,0.63274,0.68931,0.44984,1.1261,0.56488,1.0262,0.00076,0.00076,0.00076
142,18685.4,1.04569,0.5413,0.96691,0.79027,0.62182,0.68886,0.45042,1.12232,0.56294,1.02531,0.000694,0.000694,0.000694
143,18806.8,1.04084,0.53549,0.96461,0.78818,0.63204,0.68501,0.44814,1.12346,0.56262,1.02543,0.000628,0.000628,0.000628
144,18927.7,1.03504,0.53379,0.96536,0.78518,0.62901,0.6833,0.44635,1.12549,0.56356,1.02661,0.000562,0.000562,0.000562
145,19048.7,1.03855,0.53334,0.96509,0.79304,0.6307,0.68787,0.44956,1.12537,0.56399,1.02608,0.000496,0.000496,0.000496
146,19169.2,1.04243,0.53482,0.96576,0.81241,0.62436,0.68952,0.44961,1.12443,0.56309,1.02639,0.00043,0.00043,0.00043
147,19290,1.0363,0.53365,0.96692,0.80818,0.63145,0.68855,0.44932,1.12414,0.56242,1.02578,0.000364,0.000364,0.000364
148,19411.1,1.02869,0.53004,0.96371,0.81816,0.6194,0.68909,0.45039,1.12261,0.5616,1.02528,0.000298,0.000298,0.000298
149,19532.1,1.0323,0.53137,0.96619,0.80484,0.62562,0.69076,0.45049,1.12373,0.56033,1.02631,0.000232,0.000232,0.000232
150,19653.1,1.02249,0.52574,0.96479,0.78851,0.63053,0.6908,0.45132,1.12325,0.55992,1.02618,0.000166,0.000166,0.000166
