epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,5514.62,1.39231,0.78618,1.10845,0.72469,0.47652,0.53225,0.32925,1.36657,0.78007,1.11573,0.007228,0.007228,0.007228
44,5647.43,1.38143,0.77734,1.09635,0.71706,0.50807,0.5665,0.34693,1.35027,0.7562,1.10576,0.007162,0.007162,0.007162
45,5782.99,1.38572,0.76854,1.09661,0.677,0.51453,0.56093,0.34027,1.33153,0.75247,1.10504,0.007096,0.007096,0.007096
46,5916.83,1.37986,0.77475,1.09446,0.7289,0.49854,0.56437,0.35407,1.32894,0.74509,1.10024,0.00703,0.00703,0.00703
47,6055.18,1.36586,0.76265,1.09399,0.69977,0.52147,0.571,0.35158,1.31828,0.74656,1.0934,0.006964,0.006964,0.006964
48,6193.05,1.36337,0.76011,1.08416,0.72412,0.50666,0.56771,0.34898,1.31767,0.73705,1.09181,0.006898,0.006898,0.006898
49,6329.23,1.35654,0.75564,1.08433,0.77711,0.50573,0.5799,0.35638,1.31342,0.73765,1.09425,0.006832,0.006832,0.006832
50,6464.71,1.35042,0.75441,1.0874,0.73452,0.51322,0.57835,0.3627,1.29666,0.72072,1.08572,0.006766,0.006766,0.006766
51,6595.9,1.3586,0.7546,1.07978,0.75382,0.49986,0.5748,0.35484,1.30029,0.72467,1.08666,0.0067,0.0067,0.0067
52,6721.24,1.34072,0.74435,1.07669,0.73222,0.51071,0.57367,0.35624,1.29424,0.72449,1.08822,0.006634,0.006634,0.006634
53,6847.54,1.33818,0.74011,1.0749,0.75422,0.50189,0.57642,0.3577,1.2959,0.72129,1.08314,0.006568,0.006568,0.006568
54,6974.25,1.33123,0.7355,1.0739,0.75547,0.5027,0.58002,0.36226,1.29329,0.71644,1.08469,0.006502,0.006502,0.006502
55,7100.69,1.33327,0.73756,1.07463,0.77062,0.49427,0.57197,0.35912,1.29135,0.72097,1.08212,0.006436,0.006436,0.006436
56,7227.62,1.32511,0.73356,1.06912,0.78887,0.50353,0.58684,0.36608,1.2807,0.70446,1.07586,0.00637,0.00637,0.00637
57,7353.98,1.31814,0.73106,1.07122,0.73996,0.53024,0.59453,0.37255,1.27806,0.70851,1.07648,0.006304,0.006304,0.006304
58,7480.55,1.32489,0.72739,1.06636,0.719,0.53931,0.58692,0.36611,1.2689,0.70873,1.07222,0.006238,0.006238,0.006238
59,7605.47,1.30716,0.71852,1.06207,0.7682,0.51766,0.59296,0.37352,1.27013,0.70659,1.07449,0.006172,0.006172,0.006172
60,7730.57,1.29747,0.71021,1.06064,0.74109,0.53382,0.60067,0.37823,1.27049,0.68632,1.06998,0.006106,0.006106,0.006106
61,7854.95,1.30608,0.7111,1.05842,0.7426,0.52687,0.58435,0.37069,1.2672,0.70222,1.06849,0.00604,0.00604,0.00604
62,7979.63,1.2928,0.70474,1.05497,0.78351,0.52271,0.59755,0.37859,1.27077,0.68615,1.07238,0.005974,0.005974,0.005974
63,8105.12,1.28851,0.70175,1.05058,0.78369,0.51556,0.60056,0.38037,1.26675,0.68671,1.06745,0.005908,0.005908,0.005908
64,8230.17,1.29292,0.70532,1.05285,0.77303,0.50782,0.59534,0.37911,1.25431,0.69773,1.06392,0.005842,0.005842,0.005842
65,8356.09,1.28206,0.69551,1.05323,0.76798,0.51838,0.60637,0.38478,1.24887,0.67695,1.06411,0.005776,0.005776,0.005776
66,8481.49,1.27682,0.69761,1.05255,0.74484,0.54836,0.60406,0.38156,1.24363,0.68667,1.06378,0.00571,0.00571,0.00571
67,8606.19,1.27522,0.69472,1.0473,0.79081,0.52885,0.59902,0.38518,1.23837,0.68144,1.05795,0.005644,0.005644,0.005644
68,8731.58,1.26907,0.69318,1.04303,0.78109,0.52379,0.59754,0.3844,1.25153,0.67972,1.06141,0.005578,0.005578,0.005578
69,8856.62,1.26554,0.69098,1.03978,0.73197,0.54782,0.61003,0.39399,1.23646,0.67096,1.05733,0.005512,0.005512,0.005512
70,8982.85,1.27162,0.68866,1.05151,0.7714,0.52995,0.60546,0.38744,1.23695,0.67911,1.05814,0.005446,0.005446,0.005446
71,9108.96,1.25041,0.67845,1.03959,0.74219,0.53906,0.60633,0.38995,1.22686,0.67506,1.05446,0.00538,0.00538,0.00538
72,9238.2,1.25306,0.67992,1.04019,0.77042,0.54029,0.6116,0.3892,1.23675,0.67837,1.05845,0.005314,0.005314,0.005314
73,9369.18,1.25126,0.68092,1.03702,0.80087,0.52618,0.61599,0.40003,1.22531,0.65344,1.05401,0.005248,0.005248,0.005248
74,9493.71,1.24872,0.67431,1.03499,0.80581,0.52028,0.61745,0.39526,1.22136,0.65945,1.05139,0.005182,0.005182,0.005182
75,9614.51,1.23858,0.66804,1.03466,0.77469,0.54099,0.61761,0.39493,1.22023,0.65791,1.04896,0.005116,0.005116,0.005116
76,9734.93,1.23437,0.66936,1.03286,0.74409,0.55888,0.61926,0.39882,1.22278,0.66289,1.04543,0.00505,0.00505,0.00505
77,9860.76,1.23754,0.67217,1.03096,0.80276,0.53134,0.61994,0.39989,1.22006,0.6544,1.04876,0.004984,0.004984,0.004984
78,9986.49,1.24302,0.66796,1.02959,0.7713,0.54649,0.61535,0.39143,1.21783,0.66034,1.04601,0.004918,0.004918,0.004918
79,10112.3,1.23585,0.66577,1.02909,0.78091,0.54885,0.62323,0.40072,1.21769,0.6446,1.04775,0.004852,0.004852,0.004852
80,10235.1,1.22598,0.66078,1.02221,0.8118,0.53467,0.6322,0.40725,1.20782,0.64299,1.04475,0.004786,0.004786,0.004786
81,10429.8,1.2189,0.65534,1.02833,0.77199,0.56657,0.63756,0.4108,1.20858,0.6471,1.04405,0.00472,0.00472,0.00472
82,10682.6,1.22852,0.66454,1.03233,0.78714,0.54926,0.62949,0.40435,1.21622,0.65182,1.04782,0.004654,0.004654,0.004654
83,10934.4,1.22225,0.65622,1.02229,0.7567,0.55484,0.62932,0.40948,1.20265,0.64697,1.03904,0.004588,0.004588,0.004588
84,11187.5,1.20955,0.64871,1.01217,0.76013,0.56215,0.62793,0.40683,1.20985,0.64467,1.04649,0.004522,0.004522,0.004522
85,11440.9,1.21684,0.65197,1.02328,0.77348,0.56549,0.64045,0.41225,1.19967,0.63581,1.04505,0.004456,0.004456,0.004456
86,11695.2,1.20846,0.649,1.02665,0.77717,0.58398,0.64717,0.41645,1.19484,0.63981,1.04153,0.00439,0.00439,0.00439
87,11947.6,1.20184,0.64144,1.02241,0.73933,0.58406,0.63929,0.41565,1.19489,0.6398,1.03785,0.004324,0.004324,0.004324
88,12205,1.19716,0.64168,1.01376,0.79579,0.55314,0.63393,0.41077,1.19405,0.64454,1.03892,0.004258,0.004258,0.004258
89,12383,1.1955,0.63781,1.01746,0.78245,0.5549,0.63235,0.40696,1.19311,0.63535,1.03648,0.004192,0.004192,0.004192
