epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,14108.7,1.18794,0.75169,1.10068,0.76454,0.56948,0.6434,0.39622,1.15241,0.70435,1.10455,0.0094555,0.0094555,0.0094555
57,14351.7,1.18496,0.74697,1.10134,0.76308,0.5616,0.6386,0.39749,1.14284,0.69084,1.09754,0.0094456,0.0094456,0.0094456
58,14604.9,1.18689,0.74572,1.10131,0.74215,0.5813,0.65247,0.41057,1.13191,0.68331,1.08988,0.0094357,0.0094357,0.0094357
59,14843.7,1.18432,0.75009,1.10075,0.75631,0.54911,0.63236,0.39145,1.13816,0.70041,1.0948,0.0094258,0.0094258,0.0094258
60,15089.7,1.17828,0.73701,1.0968,0.76076,0.58656,0.65268,0.40114,1.13648,0.68399,1.0937,0.0094159,0.0094159,0.0094159
61,15335,1.17831,0.73584,1.09586,0.78323,0.56377,0.65581,0.41202,1.12833,0.68025,1.08811,0.009406,0.009406,0.009406
62,15574.5,1.17083,0.73581,1.09689,0.77572,0.57794,0.65857,0.41428,1.13925,0.68214,1.09091,0.0093961,0.0093961,0.0093961
63,15814.1,1.17901,0.73307,1.0903,0.7576,0.58109,0.65095,0.40392,1.13678,0.68669,1.0943,0.0093862,0.0093862,0.0093862
64,16050.2,1.16822,0.72623,1.0879,0.78073,0.59278,0.66394,0.41591,1.12355,0.67061,1.08509,0.0093763,0.0093763,0.0093763
65,16303.6,1.15774,0.71735,1.08267,0.78557,0.5841,0.66885,0.4146,1.11594,0.66827,1.08267,0.0093664,0.0093664,0.0093664
66,16564.7,1.15386,0.72248,1.08468,0.79606,0.58508,0.66578,0.42338,1.11383,0.65278,1.0801,0.0093565,0.0093565,0.0093565
67,16812.6,1.16685,0.71516,1.07649,0.79437,0.58186,0.66466,0.42175,1.10997,0.65131,1.07714,0.0093466,0.0093466,0.0093466
68,17071.1,1.15182,0.71193,1.07795,0.78326,0.59377,0.66861,0.42028,1.11342,0.65227,1.07728,0.0093367,0.0093367,0.0093367
69,17286.5,1.15236,0.71573,1.08007,0.78751,0.57535,0.66479,0.42414,1.11345,0.65678,1.08151,0.0093268,0.0093268,0.0093268
70,17497.5,1.14589,0.70784,1.07736,0.77194,0.5942,0.67168,0.41702,1.10387,0.64856,1.07405,0.0093169,0.0093169,0.0093169
71,17708.7,1.15361,0.70853,1.07838,0.78956,0.59468,0.672,0.42457,1.10394,0.66253,1.07056,0.009307,0.009307,0.009307
72,17958.2,1.14794,0.70593,1.07385,0.78791,0.59798,0.67406,0.42308,1.11379,0.64454,1.0764,0.0092971,0.0092971,0.0092971
73,18214.7,1.14323,0.69825,1.07096,0.78553,0.59924,0.67643,0.43022,1.10088,0.63687,1.07121,0.0092872,0.0092872,0.0092872
74,18467.5,1.14507,0.70036,1.07176,0.76491,0.60139,0.67007,0.4271,1.11245,0.64901,1.07369,0.0092773,0.0092773,0.0092773
75,18713.3,1.13795,0.69524,1.06518,0.78483,0.6109,0.68578,0.43799,1.09911,0.64325,1.07322,0.0092674,0.0092674,0.0092674
76,18957.1,1.13522,0.69607,1.06823,0.80044,0.60615,0.68688,0.4338,1.10382,0.64325,1.07601,0.0092575,0.0092575,0.0092575
77,19199.1,1.13123,0.69438,1.07034,0.79691,0.60202,0.68089,0.431,1.09527,0.63897,1.06848,0.0092476,0.0092476,0.0092476
78,19441.1,1.13432,0.68978,1.0685,0.78161,0.62407,0.69367,0.44264,1.08424,0.62306,1.06126,0.0092377,0.0092377,0.0092377
79,19680.6,1.12506,0.68672,1.06686,0.78227,0.61895,0.68515,0.42974,1.09834,0.63934,1.06786,0.0092278,0.0092278,0.0092278
80,19928.2,1.12819,0.68884,1.06311,0.79938,0.59495,0.68565,0.43393,1.10529,0.63502,1.0687,0.0092179,0.0092179,0.0092179
81,20180.2,1.1221,0.6859,1.05625,0.8022,0.60147,0.69131,0.43449,1.10171,0.64209,1.06852,0.009208,0.009208,0.009208
82,20380.8,1.12698,0.68909,1.06455,0.80384,0.60875,0.69355,0.44116,1.08602,0.62917,1.06081,0.0091981,0.0091981,0.0091981
83,20581.3,1.12224,0.68213,1.05933,0.78264,0.62955,0.69816,0.4469,1.08616,0.62683,1.06321,0.0091882,0.0091882,0.0091882
84,20781.2,1.1279,0.68715,1.05973,0.80116,0.6184,0.69247,0.44065,1.0767,0.61931,1.05659,0.0091783,0.0091783,0.0091783
85,20981,1.11796,0.67977,1.05831,0.81135,0.61619,0.69549,0.44572,1.08284,0.6226,1.05712,0.0091684,0.0091684,0.0091684
