epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,479.583,1.44649,0.84148,1.13197,0.74665,0.49552,0.56905,0.35284,1.34798,0.75201,1.11621,0.007228,0.007228,0.007228
44,625.141,1.44889,0.83408,1.122,0.70058,0.5026,0.56448,0.34516,1.33168,0.74363,1.10988,0.007162,0.007162,0.007162
45,782.365,1.43507,0.81288,1.11844,0.70386,0.49522,0.55821,0.34535,1.3413,0.74822,1.1115,0.007096,0.007096,0.007096
46,940.602,1.43741,0.81205,1.11576,0.70579,0.51493,0.568,0.35079,1.32461,0.73489,1.10339,0.00703,0.00703,0.00703
47,1091.08,1.4175,0.81068,1.1208,0.66898,0.5045,0.55906,0.35094,1.33159,0.73807,1.10845,0.006964,0.006964,0.006964
48,1249.16,1.40263,0.80481,1.11335,0.70759,0.51292,0.57547,0.35594,1.30495,0.72462,1.10055,0.006898,0.006898,0.006898
49,1394.08,1.40931,0.79605,1.10889,0.71099,0.52857,0.57781,0.36093,1.302,0.72255,1.09673,0.006832,0.006832,0.006832
50,1540.75,1.42564,0.81199,1.11349,0.72687,0.50887,0.5742,0.35438,1.30927,0.73025,1.09841,0.006766,0.006766,0.006766
51,1683.85,1.40059,0.79175,1.10122,0.7454,0.50675,0.5737,0.35506,1.28903,0.71769,1.0879,0.0067,0.0067,0.0067
52,1822.19,1.39457,0.78433,1.10018,0.72042,0.51377,0.57805,0.35837,1.2974,0.71798,1.09312,0.006634,0.006634,0.006634
53,1958.96,1.37971,0.77774,1.09444,0.76577,0.4881,0.56794,0.35815,1.28931,0.72156,1.08867,0.006568,0.006568,0.006568
54,2101.85,1.38257,0.77414,1.09654,0.72505,0.53421,0.58995,0.37177,1.29049,0.71164,1.08924,0.006502,0.006502,0.006502
55,2245.21,1.36793,0.77146,1.09539,0.72801,0.51983,0.59038,0.36911,1.28169,0.70298,1.08265,0.006436,0.006436,0.006436
56,2710.18,1.38689,0.78324,1.09665,0.72785,0.53309,0.59262,0.37257,1.29261,0.70331,1.08839,0.00637,0.00637,0.00637
57,2847.07,1.37356,0.77512,1.08625,0.74642,0.5136,0.58217,0.3724,1.26734,0.71074,1.07936,0.006304,0.006304,0.006304
58,2985.11,1.37318,0.76784,1.08873,0.77776,0.51883,0.60229,0.37836,1.28343,0.69288,1.08184,0.006238,0.006238,0.006238
59,3124.25,1.35168,0.76216,1.08326,0.72597,0.5414,0.60313,0.37706,1.27264,0.69292,1.07864,0.006172,0.006172,0.006172
60,3266.7,1.34929,0.75481,1.0836,0.77452,0.55295,0.61625,0.38582,1.26571,0.67919,1.07761,0.006106,0.006106,0.006106
61,3407.28,1.35838,0.75864,1.07913,0.76712,0.53423,0.60653,0.38584,1.26657,0.69203,1.07214,0.00604,0.00604,0.00604
62,3550.7,1.34366,0.74889,1.07955,0.75126,0.54241,0.60782,0.38325,1.26177,0.69275,1.0696,0.005974,0.005974,0.005974
63,3690.82,1.35137,0.75712,1.07852,0.74268,0.55303,0.61626,0.38778,1.25674,0.67835,1.07314,0.005908,0.005908,0.005908
64,3832.06,1.33607,0.74497,1.07307,0.72344,0.55414,0.60532,0.38013,1.25795,0.67844,1.07363,0.005842,0.005842,0.005842
65,3976.46,1.34384,0.74244,1.07763,0.73263,0.55539,0.60995,0.3887,1.25669,0.68089,1.06865,0.005776,0.005776,0.005776
66,4117.72,1.31871,0.72991,1.07058,0.75822,0.55808,0.61805,0.39577,1.25372,0.67178,1.06943,0.00571,0.00571,0.00571
67,4260.01,1.32729,0.73767,1.07224,0.76008,0.553,0.62285,0.39593,1.24408,0.66448,1.06429,0.005644,0.005644,0.005644
68,4399.59,1.32741,0.73495,1.0717,0.76474,0.56341,0.62725,0.40024,1.24797,0.66841,1.0643,0.005578,0.005578,0.005578
69,4538.88,1.32787,0.73408,1.07065,0.76776,0.56224,0.62277,0.39382,1.25206,0.66446,1.06553,0.005512,0.005512,0.005512
70,4679.08,1.31828,0.72574,1.06476,0.76678,0.5584,0.62222,0.39663,1.2447,0.6614,1.06317,0.005446,0.005446,0.005446
71,4820.69,1.31552,0.71987,1.06849,0.75977,0.566,0.6309,0.4063,1.23662,0.65844,1.05968,0.00538,0.00538,0.00538
72,4960.72,1.30212,0.71533,1.05895,0.75426,0.58002,0.63111,0.409,1.23914,0.66353,1.06249,0.005314,0.005314,0.005314
73,5103,1.29635,0.71272,1.05736,0.7642,0.56883,0.6317,0.40822,1.23609,0.66295,1.06279,0.005248,0.005248,0.005248
74,5241.17,1.30402,0.71653,1.06161,0.77645,0.56273,0.63452,0.40297,1.23574,0.66192,1.06171,0.005182,0.005182,0.005182
75,5381.74,1.30342,0.71251,1.06448,0.76117,0.56526,0.63307,0.40556,1.22276,0.65574,1.05639,0.005116,0.005116,0.005116
76,5523.45,1.30752,0.71265,1.05972,0.78259,0.56065,0.63533,0.40969,1.21893,0.64667,1.05112,0.00505,0.00505,0.00505
77,5663.12,1.28826,0.70721,1.05474,0.78615,0.56148,0.63216,0.4091,1.21123,0.64453,1.05142,0.004984,0.004984,0.004984
78,5802.9,1.27777,0.70683,1.05641,0.7495,0.56602,0.62717,0.40429,1.21279,0.64382,1.04955,0.004918,0.004918,0.004918
79,5944.42,1.28744,0.70556,1.05523,0.76854,0.55285,0.62843,0.40387,1.20901,0.64651,1.0498,0.004852,0.004852,0.004852
80,6084.76,1.28382,0.69928,1.0549,0.76328,0.56865,0.63972,0.41694,1.20494,0.63911,1.04871,0.004786,0.004786,0.004786
81,6224.48,1.2846,0.70071,1.05168,0.7902,0.56192,0.63839,0.41202,1.21146,0.64342,1.0489,0.00472,0.00472,0.00472
82,6366.62,1.287,0.69859,1.05085,0.77525,0.56179,0.64204,0.41308,1.19809,0.63637,1.04336,0.004654,0.004654,0.004654
83,6508.6,1.27139,0.69445,1.04592,0.75956,0.57596,0.63798,0.41058,1.20047,0.63867,1.04404,0.004588,0.004588,0.004588
84,6647.05,1.26993,0.68942,1.04728,0.81024,0.54758,0.64514,0.41455,1.20066,0.62837,1.04316,0.004522,0.004522,0.004522
85,6784.33,1.25422,0.68394,1.04109,0.77985,0.58363,0.64667,0.4142,1.19986,0.63137,1.04444,0.004456,0.004456,0.004456
86,6925.66,1.26877,0.69544,1.04701,0.78717,0.57357,0.65002,0.42069,1.19206,0.63265,1.04173,0.00439,0.00439,0.00439
87,7064.98,1.26504,0.68806,1.04592,0.77556,0.58128,0.65275,0.41693,1.19316,0.62953,1.04164,0.004324,0.004324,0.004324
88,7204.9,1.25166,0.68657,1.04814,0.77806,0.57726,0.6515,0.41906,1.18978,0.63127,1.03934,0.004258,0.004258,0.004258
89,7345.74,1.25157,0.68281,1.04206,0.79844,0.57543,0.64981,0.41654,1.18547,0.62516,1.0394,0.004192,0.004192,0.004192
90,7487.52,1.24682,0.67668,1.03841,0.80219,0.56587,0.65605,0.42116,1.18454,0.61958,1.0335,0.004126,0.004126,0.004126
91,7628.15,1.24189,0.67619,1.03705,0.76283,0.59352,0.65432,0.42538,1.18691,0.61982,1.03818,0.00406,0.00406,0.00406
92,7767.79,1.25441,0.68169,1.04337,0.7504,0.59319,0.65491,0.42192,1.18668,0.62129,1.03788,0.003994,0.003994,0.003994
93,7905.91,1.25056,0.68115,1.03695,0.7946,0.57958,0.66021,0.42443,1.18327,0.62121,1.03748,0.003928,0.003928,0.003928
94,8045.82,1.24246,0.6758,1.03698,0.79303,0.57657,0.65813,0.42404,1.18556,0.62665,1.03601,0.003862,0.003862,0.003862
95,8187.12,1.23913,0.67428,1.03465,0.80593,0.58146,0.66222,0.4287,1.17914,0.61739,1.03411,0.003796,0.003796,0.003796
96,8330.49,1.22484,0.66628,1.03196,0.841,0.56751,0.65956,0.43239,1.17601,0.61339,1.03321,0.00373,0.00373,0.00373
97,8469.24,1.22176,0.66747,1.03144,0.76858,0.59646,0.65975,0.42708,1.17806,0.61792,1.03496,0.003664,0.003664,0.003664
98,8608.91,1.22869,0.66427,1.03316,0.7875,0.57652,0.661,0.42848,1.17489,0.61525,1.03383,0.003598,0.003598,0.003598
99,8748.18,1.2167,0.65722,1.03011,0.77117,0.60287,0.66762,0.43208,1.1766,0.60955,1.03399,0.003532,0.003532,0.003532
100,8885.97,1.21529,0.65765,1.02917,0.8211,0.57769,0.66651,0.43042,1.17894,0.60684,1.03384,0.003466,0.003466,0.003466
101,9025.07,1.20881,0.65554,1.02441,0.77598,0.60032,0.66094,0.42882,1.1707,0.60772,1.03075,0.0034,0.0034,0.0034
102,9166.17,1.21064,0.64939,1.02008,0.80037,0.58578,0.6669,0.42872,1.16514,0.60378,1.02754,0.003334,0.003334,0.003334
103,9305.77,1.22343,0.65895,1.02418,0.78917,0.57555,0.66322,0.43528,1.16637,0.60532,1.02802,0.003268,0.003268,0.003268
104,9446.57,1.20563,0.65265,1.03047,0.79971,0.58439,0.66929,0.43681,1.16962,0.60185,1.02966,0.003202,0.003202,0.003202
105,9586.77,1.20324,0.64286,1.02212,0.77044,0.59727,0.66573,0.43415,1.16521,0.6052,1.0277,0.003136,0.003136,0.003136
106,9726.29,1.19765,0.63923,1.02299,0.78395,0.58451,0.6694,0.43566,1.16444,0.60259,1.0266,0.00307,0.00307,0.00307
107,9867.67,1.20863,0.64699,1.02131,0.77276,0.58707,0.6681,0.43427,1.16137,0.60312,1.02637,0.003004,0.003004,0.003004
108,10007.7,1.20643,0.65123,1.0173,0.79999,0.58589,0.66888,0.43695,1.16155,0.59945,1.02745,0.002938,0.002938,0.002938
109,10147.9,1.19398,0.64125,1.01723,0.80326,0.58676,0.66829,0.43907,1.15627,0.59683,1.02574,0.002872,0.002872,0.002872
110,10287.7,1.19554,0.64403,1.01654,0.79828,0.5894,0.66999,0.43699,1.15625,0.5973,1.02435,0.002806,0.002806,0.002806
111,10430.1,1.20393,0.64523,1.01987,0.79513,0.60136,0.67497,0.44184,1.15156,0.59231,1.02383,0.00274,0.00274,0.00274
112,10570.7,1.19555,0.64254,1.01895,0.77625,0.61289,0.68069,0.44335,1.15254,0.59172,1.02378,0.002674,0.002674,0.002674
113,10711.2,1.1893,0.6385,1.01161,0.80066,0.59705,0.67967,0.44059,1.15699,0.59451,1.02365,0.002608,0.002608,0.002608
114,10853.9,1.18598,0.63494,1.01892,0.79733,0.60735,0.67801,0.44422,1.14876,0.59023,1.02175,0.002542,0.002542,0.002542
115,10993.6,1.18468,0.63102,1.01291,0.77977,0.61159,0.67636,0.44592,1.14846,0.58767,1.02316,0.002476,0.002476,0.002476
116,11132.2,1.18186,0.62886,1.01002,0.79375,0.6135,0.67648,0.44486,1.14987,0.58889,1.02181,0.00241,0.00241,0.00241
117,11271.5,1.174,0.63094,1.00787,0.78878,0.60569,0.67785,0.44551,1.14833,0.59043,1.02081,0.002344,0.002344,0.002344
118,11412.3,1.17785,0.62952,1.01214,0.79899,0.59346,0.67279,0.4427,1.14672,0.58935,1.01895,0.002278,0.002278,0.002278
119,11550.9,1.18075,0.62769,1.01121,0.80582,0.60675,0.68103,0.44676,1.14429,0.58667,1.02047,0.002212,0.002212,0.002212
120,11690.9,1.185,0.63189,1.01077,0.79856,0.60237,0.67816,0.44769,1.14179,0.58609,1.01933,0.002146,0.002146,0.002146
121,11833.2,1.16863,0.62258,1.0082,0.7821,0.61438,0.67916,0.44592,1.14081,0.58756,1.01904,0.00208,0.00208,0.00208
122,11972.8,1.17178,0.62358,1.0084,0.81493,0.60536,0.68338,0.44788,1.13636,0.58606,1.01849,0.002014,0.002014,0.002014
123,12112.5,1.17567,0.62307,1.00593,0.81207,0.60531,0.68494,0.44871,1.13628,0.58502,1.01577,0.001948,0.001948,0.001948
124,12253.8,1.15995,0.62231,1.00608,0.81314,0.5971,0.6819,0.44875,1.13386,0.58332,1.01481,0.001882,0.001882,0.001882
125,12393.6,1.1738,0.62001,1.00429,0.77189,0.62615,0.68621,0.4542,1.13515,0.58015,1.01634,0.001816,0.001816,0.001816
126,12533.2,1.16951,0.6194,1.01017,0.80649,0.60517,0.68532,0.45267,1.12812,0.57953,1.01393,0.00175,0.00175,0.00175
127,12674.1,1.16247,0.61755,1.00949,0.82576,0.59614,0.68416,0.45244,1.1325,0.57728,1.01507,0.001684,0.001684,0.001684
128,12814,1.14723,0.6105,1.004,0.8051,0.61347,0.68504,0.45098,1.12712,0.57774,1.01382,0.001618,0.001618,0.001618
129,12957.8,1.15511,0.61048,0.99742,0.79203,0.61388,0.68589,0.45464,1.12781,0.57404,1.0151,0.001552,0.001552,0.001552
130,13098.8,1.14964,0.60696,0.99866,0.81002,0.61507,0.68992,0.45367,1.1269,0.57475,1.01374,0.001486,0.001486,0.001486
